Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Random_Name,Random_Phone_Number
b23ef893-c6c5-4265-a1b1-b15dae47049c,b59c8e26-816b-4ba2-a370-ad58e10cfdf4,180356.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,10221.43,25.1,,7.0,1.0,85424.0,202708.0,1.0,0.0,Regina Jones,480-655-2460
210e2ee1-da9f-4425-91ce-3ceef9375924,06224fbc-aade-429e-96ea-7cada56ec5ed,111408.0,Short Term,736.0,1346891.0,3 years,Rent,Debt Consolidation,19529.91,10.6,,13.0,0.0,170221.0,227348.0,0.0,0.0,Kimberly Bell,391-146-2357
7d91aa45-370f-4d1f-9552-bfe5b2114dc6,ba3d1f80-2633-43ec-a688-1df4ba345bb0,161854.0,Short Term,701.0,660079.0,2 years,Home Mortgage,other,7810.9,17.9,76.0,9.0,0.0,231401.0,380050.0,0.0,0.0,William Brown,356-233-1452
a203fa20-677f-44b3-ae93-cbb2c9071c2d,7751a8b5-56a0-44c4-846a-2ee44c0665a6,145046.0,Short Term,730.0,832428.0,3 years,Rent,Debt Consolidation,15677.28,13.2,,6.0,1.0,30552.0,123288.0,1.0,0.0,Tiffany Bernard,394-699-5719
d75e5258-a7de-439b-8793-7a7c09f79469,6eac263a-b31a-4959-8872-e85965f8c201,272976.0,Long Term,,,< 1 year,Home Mortgage,Buy House,9332.23,12.8,,18.0,0.0,209171.0,552970.0,0.0,0.0,Michael Richard,808-232-5216
4b6f02e7-0ed8-4741-a068-b8366b05d6f1,80a7033a-101f-481c-9535-0a37dcb0bda5,61358.0,Short Term,746.0,454214.0,2 years,Rent,Other,1059.82,13.3,,3.0,0.0,3553.0,32428.0,0.0,0.0,James Yu,888-972-2609
67005762-fca0-4199-b797-72b89189aa99,0273d827-7339-45fd-9ee8-494835ddfd88,152196.0,Short Term,,,3 years,Rent,other,7908.56,18.0,39.0,10.0,0.0,117439.0,358776.0,0.0,0.0,Michael Joseph,202-403-8988
e9ca0f79-3980-43aa-96b7-d210f4b4f8a0,1878b872-77e7-4778-8de9-dda72a9b494d,313676.0,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,7376.37,17.3,,14.0,1.0,186257.0,346720.0,1.0,0.0,Richard Reynolds,363-348-8227
697dc6eb-f12f-4751-88c1-350f9acc1583,f4e5fa2d-cc54-4b3d-bfe2-3e04616ce481,293436.0,Short Term,730.0,1357531.0,10+ years,Rent,Debt Consolidation,21946.9,26.2,,7.0,0.0,763857.0,1188792.0,0.0,0.0,Jesus Boone,726-806-1803
4a624373-e8df-4aec-b8a3-9fe0d51a81b4,a95bb35b-e918-45de-a282-0afcda421a95,773696.0,Long Term,697.0,2959136.0,8 years,Home Mortgage,Debt Consolidation,47099.48,17.0,,9.0,0.0,786942.0,1143274.0,0.0,0.0,Alejandra Galloway,587-165-6601
81efdeb9-ed7a-4ac2-905d-e771d943781c,6f7e54ce-145b-4316-857c-4ed12f28e185,129844.0,Short Term,727.0,1214746.0,8 years,Home Mortgage,Debt Consolidation,19840.94,21.2,11.0,11.0,0.0,175427.0,448404.0,0.0,0.0,Amanda Mcmahon,133-270-2818
fac9e81c-fcea-4670-a7b2-2761de9c2c6a,bfd757dd-9b62-4daf-829c-23e803c92ddf,211156.0,Long Term,717.0,1177848.0,5 years,Home Mortgage,Home Improvements,14173.24,18.7,78.0,7.0,0.0,276754.0,494538.0,0.0,0.0,Emma Pena,153-571-5830
26881993-c57d-436d-9c53-747c93062d58,815fa30f-7175-46e3-b4ad-488c2066ecea,224202.0,Short Term,699.0,619609.0,2 years,Rent,Debt Consolidation,17504.13,7.6,36.0,14.0,0.0,107730.0,188452.0,0.0,0.0,William Bell,203-578-1896
54f7a5d4-9950-4609-9ad4-1567214d55f4,329fc9d0-fd43-427d-babb-7ca78a6b0832,150942.0,Short Term,,,4 years,Home Mortgage,Debt Consolidation,5122.02,6.6,,8.0,0.0,93176.0,567842.0,0.0,0.0,James Yates,458-491-6408
77621b6d-9931-4e65-84a9-a63e526c8425,f146a5b4-f207-4f86-95e8-f7e0be6cdfdc,442706.0,Long Term,648.0,1593036.0,10+ years,Home Mortgage,Debt Consolidation,29736.71,30.4,,19.0,0.0,473214.0,740432.0,0.0,0.0,Michael Humphrey,201-864-7607
90eacbeb-a1db-433d-881e-0f0b899dbd35,7d15886f-9bb0-4efe-b182-8e1c0541a36d,403700.0,Long Term,673.0,1458136.0,5 years,Rent,Debt Consolidation,6938.23,21.0,,8.0,1.0,363375.0,627990.0,1.0,0.0,Cheryl Smith,209-965-7221
ab2dd4c2-7967-4ca8-a1e3-06b2180d2eda,f8b00641-0b8c-424b-bd2e-ebedd4b65705,217756.0,Long Term,738.0,752248.0,5 years,Rent,Debt Consolidation,10324.6,13.8,,10.0,0.0,95456.0,311366.0,0.0,0.0,Christopher Dominguez,592-806-7814
ce6562c3-f100-4342-8fe8-f03d33ba9ff4,90192efd-bec5-4f45-b360-a574b3410d33,99999999.0,Short Term,749.0,1483881.0,4 years,Rent,Debt Consolidation,15086.19,22.4,,15.0,0.0,65968.0,606210.0,0.0,0.0,Shawn Miller,738-822-2119
8b38a9dd-8ced-48eb-9274-b11eacc9d61f,e2e348a4-0f25-40eb-bdb1-6a1fbd82fe69,404734.0,Long Term,657.0,1209977.0,1 year,Home Mortgage,Debt Consolidation,30451.11,20.8,,24.0,0.0,600096.0,1030942.0,0.0,0.0,Gene Green,259-977-9304
e18004ba-2c00-4b05-8a7c-4aa5e064bd15,1bfb21be-06e8-4ee6-8987-85a7f5b742f7,260744.0,Long Term,704.0,2683579.0,3 years,Home Mortgage,Debt Consolidation,31308.39,37.3,40.0,14.0,1.0,109003.0,167376.0,1.0,0.0,Tyler Williams,123-952-4199
e1b24cf6-7a52-45fb-9819-20fec94fd46c,d706cc64-1ccd-4e69-8c71-1d12085cd3c9,490226.0,Long Term,6640.0,1896390.0,10+ years,Home Mortgage,Debt Consolidation,19912.19,14.0,,7.0,0.0,75487.0,195558.0,0.0,0.0,Bethany Campbell,333-373-3637
79806be3-e91d-4778-bad3-1625eab52c4a,e397c739-71af-4bc4-b019-5afd1ef6cb7b,328614.0,Short Term,707.0,794656.0,7 years,Home Mortgage,other,12714.42,20.0,,13.0,0.0,419710.0,880396.0,0.0,0.0,Amy Kennedy,309-219-2121
1114a7c5-4cea-49c1-b4e3-7ca2183da503,fea633cd-8101-43e8-ac99-0af327054a6e,99999999.0,Short Term,712.0,1874920.0,7 years,Rent,Debt Consolidation,10452.66,22.4,19.0,5.0,3.0,159239.0,312510.0,0.0,3.0,Robert Wallace,269-693-4919
46042ce5-d55b-48e7-a7ef-e366bd9a990e,f5ab66a2-997f-441e-b438-1f9494b2e437,54736.0,Short Term,707.0,1550362.0,10+ years,Home Mortgage,other,29844.63,18.0,82.0,12.0,0.0,772806.0,963204.0,0.0,0.0,Megan Martin,953-149-6703
b2d8c240-ab29-4e47-ad29-b36d33ce850c,c9ed627f-51a7-40b5-8169-b21f338b6e40,71962.0,Short Term,743.0,310783.0,< 1 year,Rent,Debt Consolidation,388.55,30.4,,7.0,1.0,30438.0,244750.0,1.0,0.0,Cathy Lewis,146-762-8491
b982ff23-cc94-4f94-8b9f-ffb6952a5d0d,363f9cea-f5a0-4ba4-8ffd-fb10f7b5d116,180026.0,Short Term,,,2 years,Rent,Debt Consolidation,13863.73,8.7,,11.0,0.0,210615.0,258874.0,0.0,0.0,Alexander Anderson,220-334-3355
b9fd3ef3-a307-4f0f-8eb7-6dd81065eaf9,fcf86f9c-f2c9-438b-a0d7-2717887879c2,324632.0,Short Term,,,5 years,Rent,Debt Consolidation,16335.25,19.5,16.0,10.0,0.0,257925.0,449768.0,0.0,0.0,Amanda Dunlap,612-133-7976
e5aee504-b3ea-46a6-8080-323b9e03606b,4034c5b1-11c0-4d45-a542-164416236cbb,120736.0,Short Term,725.0,1137606.0,< 1 year,Rent,Buy a Car,6598.13,16.3,5.0,14.0,0.0,144704.0,504680.0,0.0,0.0,Lauren Mejia,593-924-3962
cb107c87-a35b-4dd4-8def-32b1d1fc022d,43c8c7b4-5392-4227-94cc-5af0d01a4dc4,99999999.0,Short Term,675.0,782686.0,5 years,Rent,Medical Bills,13892.61,6.4,,12.0,0.0,66006.0,250580.0,0.0,0.0,Jennifer Velasquez,184-600-2753
98897c15-fe6e-4355-a7c5-172f2fef683c,7b2ad308-7840-4b2e-8a6b-db9611df99fa,259908.0,Short Term,,,1 year,Home Mortgage,Debt Consolidation,16203.58,16.1,,7.0,0.0,110580.0,158092.0,0.0,0.0,Gina Gregory,828-878-1772
b3b5a924-cf67-4854-bc9d-fb4578e415a1,cb3329df-10b5-4b88-a8eb-deee67d4c455,99999999.0,Short Term,721.0,661808.0,5 years,Home Mortgage,Debt Consolidation,14725.19,13.7,77.0,18.0,0.0,323380.0,455510.0,0.0,0.0,Catherine Smith,922-811-8917
4743708e-2969-462c-baca-1bbe549fa00d,ac8077f4-8ca5-4af2-a3be-c55e78d47995,539836.0,Long Term,720.0,1995399.0,10+ years,Rent,Debt Consolidation,31261.08,24.5,33.0,9.0,0.0,300694.0,399278.0,0.0,0.0,Jeff Murphy,811-488-3547
bbc5843d-49f6-4133-b380-7c992c9bde86,e29ee278-b15a-4122-bdb9-65af0b548ea8,518804.0,Short Term,,,3 years,Home Mortgage,Debt Consolidation,26183.9,22.1,,15.0,0.0,386612.0,1695628.0,0.0,0.0,Jesse Donaldson,838-191-5221
c8db376b-19cb-48de-ac87-86fbc191c6ca,46ce638b-3e16-4e4f-b1c4-cc0cd5493179,99999999.0,Short Term,728.0,775276.0,3 years,Rent,Debt Consolidation,14536.52,9.8,,15.0,0.0,334628.0,646844.0,0.0,0.0,Laura Neal,808-216-2059
15b6288b-6cc7-46ab-a05f-07a66de90594,679f6365-5aa2-4833-90a3-93e949fd436d,99999999.0,Short Term,742.0,2406825.0,4 years,Home Mortgage,Debt Consolidation,22463.7,13.6,,10.0,1.0,580963.0,1067792.0,1.0,0.0,Julia Jones,868-755-8635
4d944982-59d6-4a3c-8e11-e16e01107f79,eb20a422-46f5-4233-be45-77706fff8909,468754.0,Short Term,746.0,1773517.0,10+ years,Home Mortgage,Debt Consolidation,36061.62,31.4,,8.0,2.0,692949.0,1582548.0,0.0,2.0,Karen Gross,760-210-6055
74b7e7f9-537d-4f7d-99b7-18a7d19a074f,5b461fe7-2275-45c6-805e-32392e0d2aba,430628.0,Short Term,,,3 years,Home Mortgage,Debt Consolidation,11365.8,15.4,,7.0,0.0,338428.0,876678.0,0.0,0.0,Elizabeth Washington,143-306-7483
620f3b20-fcc6-4d91-8518-b6e840265b4a,1df86adb-1434-43f3-aac7-8faa096b04fb,213004.0,Long Term,731.0,1316814.0,10+ years,Home Mortgage,Medical Bills,13870.38,22.1,51.0,14.0,0.0,160341.0,1355156.0,0.0,0.0,Shannon Allen,448-192-4678
8f9d314b-fd65-4ae0-9670-f9bcbe365266,cc405aff-e2b1-42eb-8d08-88c5b1887037,235026.0,Long Term,724.0,966530.0,9 years,Home Mortgage,Debt Consolidation,15142.24,10.3,,10.0,0.0,52934.0,255332.0,0.0,0.0,Nicholas Burke,377-109-2752
1b4770da-77b2-4d1b-91ff-f1aff109ec60,f6171bc8-813f-4f1a-a88e-6022cf3620df,517484.0,Short Term,748.0,1955309.0,10+ years,Home Mortgage,Debt Consolidation,22160.08,19.2,,20.0,0.0,291099.0,1353660.0,0.0,0.0,Kristi Campbell,796-830-8746
332119fd-3f18-414b-a20f-caab811e1c5b,eb170677-ca1b-436c-b0f0-c57059c3fa73,99999999.0,Short Term,709.0,755060.0,7 years,Rent,Other,15227.17,14.3,,13.0,0.0,220286.0,362824.0,0.0,0.0,Brett Williams,390-170-7267
f0c23640-cc6f-4b51-b581-caacfcf96a1e,f2deb1ca-686d-41e1-9d85-1daff51c8c88,240548.0,Long Term,695.0,1556974.0,6 years,Home Mortgage,Debt Consolidation,33345.0,26.0,36.0,32.0,1.0,294614.0,1176274.0,0.0,0.0,Andrew Lee,980-670-1081
4a6b72d0-a633-4663-81e3-a8d80a6ddd6c,2bc9fb41-a37b-4943-a6d1-5160e40b761f,781946.0,Long Term,643.0,1736505.0,10+ years,Home Mortgage,Debt Consolidation,29810.05,30.1,2.0,8.0,0.0,64619.0,82676.0,0.0,0.0,Cindy Miller,405-270-3157
1f6909a8-e8ab-4a06-8613-4d1c3e47f682,7740a2ea-8745-4d04-bd1a-0f6e18c3c2a1,99999999.0,Short Term,745.0,728992.0,4 years,Rent,Debt Consolidation,15430.47,21.5,36.0,11.0,1.0,69407.0,275220.0,1.0,0.0,Oscar Ferrell,993-428-8057
b0f056bc-5174-48f8-9e07-36efa8ea3b9c,fc2edb06-f4b8-45e0-ae0f-ce9691297614,761684.0,Short Term,747.0,1597558.0,10+ years,Home Mortgage,Debt Consolidation,23696.99,25.0,,16.0,0.0,607107.0,2440878.0,0.0,0.0,Michael Donaldson,473-979-7101
cfd7fec3-7953-4d1e-9c37-a1f85d946780,ba11f91a-dc1e-45fb-ad76-eb1c01b9f4a5,126346.0,Short Term,714.0,858458.0,8 years,Rent,Debt Consolidation,9586.07,14.8,56.0,5.0,0.0,78546.0,117656.0,0.0,0.0,Peter Randolph,828-423-8815
374d894c-0b82-4b42-8839-f3cc41bc4097,af7c3041-48e2-43dc-96f6-bbdaf8ee239c,248094.0,Short Term,725.0,557745.0,< 1 year,Rent,Debt Consolidation,8319.72,16.1,,7.0,0.0,211679.0,441628.0,0.0,0.0,Shelly Watson,490-798-7532
ec82d38a-9841-4651-a99b-bbae805d8260,bc27a463-f2cb-4557-a232-61120b267dbf,220858.0,Short Term,,,7 years,Home Mortgage,Debt Consolidation,12974.34,21.8,14.0,11.0,0.0,25365.0,114730.0,0.0,0.0,Dana Romero,774-957-2003
8fc3a318-ec83-47bd-812b-0752bc03ca26,832c7bb5-fe24-459f-adb5-a2c06cfb7b81,335082.0,Short Term,,,7 years,Rent,Debt Consolidation,12290.91,10.9,23.0,9.0,0.0,137750.0,301510.0,0.0,0.0,Elizabeth Stevens,864-695-8474
e9ec45d6-2b2f-408d-847d-60152b09c9a7,796c86b4-9caf-4e4c-942e-73512482d85e,210892.0,Short Term,746.0,739898.0,< 1 year,Rent,Other,7645.6,10.5,28.0,10.0,0.0,74765.0,250206.0,0.0,0.0,Evan Ryan,549-697-8659
d1e923ec-acf9-477a-a6ef-bc7a452b1f20,3a202b99-75ed-433e-b1d0-8ab15b4c1fcf,443916.0,Short Term,738.0,2396147.0,2 years,Rent,Debt Consolidation,36541.18,15.7,78.0,16.0,0.0,539961.0,897006.0,0.0,0.0,Alex Dickson,437-726-9648
9bceb9c7-2f9c-4083-aed1-074fa65116b7,5d859647-6164-4d97-89a7-fa19ad45d8dc,390170.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,3279.4,27.7,12.0,9.0,0.0,105412.0,266508.0,0.0,0.0,Martin Wells,284-394-1683
8ea4a6b3-f3e9-4650-8dd1-06a4658c13c2,ce1ceea8-9ea3-4605-8687-7a8ed452e0e3,436700.0,Short Term,,,10+ years,Rent,Debt Consolidation,12584.27,18.0,,4.0,0.0,489744.0,851466.0,0.0,0.0,Kimberly Schmidt,631-375-9333
a0b5d6a8-1d2d-4ccc-afb8-071ce8568abf,37932ab9-b10e-44d6-96c3-308d392adb37,756448.0,Short Term,741.0,1530583.0,4 years,Home Mortgage,Debt Consolidation,21683.18,22.1,,7.0,0.0,861156.0,1140876.0,0.0,0.0,Donna Hampton,132-561-5046
7a803b96-d81d-47d9-971d-40fc1a72e912,6e7f77ef-afdf-49c4-88f2-ff1ce605063d,178310.0,Short Term,716.0,1308929.0,5 years,Rent,Debt Consolidation,20288.39,14.8,61.0,11.0,0.0,231344.0,401038.0,0.0,0.0,David Davis,119-567-1508
86996221-8347-488a-a56f-acd59fefd078,e2cd778b-6ab1-4b94-97f0-45179e073d1e,99999999.0,Short Term,708.0,805391.0,5 years,Rent,Debt Consolidation,18792.52,17.9,44.0,10.0,0.0,99180.0,219164.0,0.0,0.0,Melissa Thomas,740-538-8345
ea469114-fc51-480c-8f4d-b3a9819255bb,ed7dde99-0ff9-4398-8b8c-a7ce6a521490,268884.0,Long Term,,,5 years,Home Mortgage,Debt Consolidation,35680.86,21.7,,14.0,1.0,1136485.0,1638780.0,1.0,0.0,Kristina Rodriguez,741-467-7068
fd149f1c-f169-453a-8a9d-24adbec35042,64c4b5c9-3bd4-41b1-8ded-3c5825ba193a,310244.0,Short Term,745.0,1456217.0,3 years,Rent,Debt Consolidation,20022.77,14.7,,7.0,0.0,154261.0,472538.0,0.0,0.0,Jennifer Fry,352-683-1465
ba96acd2-d156-45f8-a4d3-34aab4b12e32,736b6504-e9dc-47f5-a034-5b1d5e9f4081,99999999.0,Long Term,737.0,1553744.0,4 years,Home Mortgage,Debt Consolidation,27967.43,28.5,28.0,16.0,0.0,346617.0,707850.0,0.0,0.0,Katherine White,789-168-2604
7b58bc6b-da5a-4b55-84b1-922fcb35108e,13e17170-aab6-4534-80c5-09527d0c2d27,661892.0,Short Term,742.0,1849023.0,2 years,Home Mortgage,Debt Consolidation,27735.25,11.8,,15.0,0.0,201134.0,684992.0,0.0,0.0,Michelle Armstrong,620-955-9884
3facb4ad-7820-433c-979f-bb8df0ab3060,8dc6eba5-9e97-4559-8e4d-bf94421c8627,225522.0,Short Term,743.0,1685547.0,10+ years,Home Mortgage,Debt Consolidation,18681.56,13.6,,7.0,0.0,101973.0,219076.0,0.0,0.0,Susan Day,195-631-2013
d00c7418-06c3-4b0d-a329-defa9884c7b8,f461eb36-f7a6-48bf-a0b4-aa5b29742d43,229944.0,Short Term,708.0,584934.0,1 year,Own Home,Home Improvements,872.48,16.2,,10.0,0.0,76304.0,552222.0,0.0,0.0,Julie Wood,490-398-3956
eb427bde-c8db-4bf8-b681-a28129acdb52,78563092-2d79-4fea-9e75-b8fc89d0ed65,72424.0,Short Term,737.0,786695.0,8 years,Home Mortgage,Debt Consolidation,7604.75,17.5,45.0,16.0,0.0,166136.0,307296.0,0.0,0.0,Cassandra Forbes,772-472-4046
d17473da-6063-475f-9a80-01fbec10657f,7964061b-8b34-4f8a-a7f2-bfbd5bdcea76,537922.0,Short Term,742.0,2032506.0,8 years,Home Mortgage,Debt Consolidation,27608.14,18.2,26.0,10.0,0.0,1172718.0,1398430.0,0.0,0.0,Gabriel Wood,759-754-6043
e31c29cf-ca05-425f-9b3f-4764bf806173,fb394d3e-19ea-4da5-be0b-4846734d3931,359700.0,Short Term,713.0,1941610.0,10+ years,Home Mortgage,Home Improvements,26697.09,22.2,72.0,9.0,0.0,539030.0,762058.0,0.0,0.0,Adam Wheeler,720-967-4668
b6e99e16-fe7c-4bc6-bb1a-3e3893acc6f5,69013861-fffd-4f55-9e01-c73cd2b6e38d,320584.0,Long Term,606.0,894349.0,,Home Mortgage,Debt Consolidation,21091.52,13.8,,9.0,0.0,34238.0,72732.0,0.0,0.0,Jessica Wright,746-514-9351
a2d200ae-277b-4536-baec-cf670467315f,cf1fb29c-6c02-4d41-a084-c66dbe48c61f,99999999.0,Short Term,709.0,1465394.0,8 years,Home Mortgage,Home Improvements,35413.91,15.2,,19.0,0.0,211489.0,1475166.0,0.0,0.0,Manuel Bowman,273-235-6498
29209e40-7ce0-49dc-9d40-648211a05673,b4d7ff7f-6a39-4d0e-b757-a67f4af7f701,620796.0,Long Term,713.0,2393525.0,2 years,Rent,Debt Consolidation,21142.82,18.3,49.0,10.0,0.0,132544.0,534732.0,0.0,0.0,Jeffrey Cardenas,339-999-9578
c44ca1fc-ff25-4efe-9cb4-84744ef604ee,27dc8870-2d2f-4db3-9789-06d3bded6886,257642.0,Short Term,741.0,3152157.0,2 years,Rent,Debt Consolidation,11163.83,20.6,28.0,15.0,0.0,284278.0,901802.0,0.0,0.0,Michael Young,443-528-5485
6348a923-fd5f-4b80-b1c7-66a9493c4671,e160c4fa-f3c8-4de2-ac55-8edff65fe04a,87208.0,Short Term,707.0,1977254.0,10+ years,Home Mortgage,other,45311.77,22.6,41.0,13.0,0.0,316160.0,416460.0,0.0,0.0,Bruce Becker,317-180-1383
6c46a87e-2937-41eb-896e-04f480db12bb,22c52e25-3f23-47e6-9e52-ce9a5eac2c9a,44330.0,Short Term,675.0,765700.0,10+ years,Home Mortgage,other,10336.95,21.7,10.0,4.0,0.0,38722.0,53196.0,0.0,0.0,Emily Phelps,767-725-1290
1a0951dd-d662-4a40-b063-647839111d0b,d7a2f983-64ed-493b-bf34-d7823d1b7584,123156.0,Short Term,731.0,1063715.0,< 1 year,Own Home,other,7694.05,13.6,33.0,6.0,0.0,114.0,67188.0,0.0,0.0,Jon Salazar,943-245-6228
e92b5887-7d96-4a98-8d7c-754222991380,d8587134-c000-47ed-816a-bdf244337ad9,782254.0,Long Term,634.0,3223445.0,10+ years,Rent,Business Loan,24740.09,15.1,65.0,10.0,1.0,44327.0,255310.0,1.0,0.0,Kevin Donaldson,878-600-5400
545f60ac-a2cf-4390-a21f-8f96d74f6588,5ec42efb-3c8d-49e2-a4a8-c2ba098e0571,21670.0,Short Term,713.0,805068.0,10+ years,Rent,Home Improvements,7782.4,17.4,36.0,21.0,0.0,87799.0,612370.0,0.0,0.0,Steven Taylor,646-843-1101
99cf2720-48e8-45d7-953b-52ff1020907c,bbaa2cfc-b48c-4b46-a8e1-4bfa3d4cc032,270028.0,Short Term,,,3 years,Home Mortgage,Debt Consolidation,17509.26,21.5,49.0,10.0,0.0,227335.0,427306.0,0.0,0.0,Matthew Collins,612-555-3865
a8a6724e-668f-40e2-ac82-97a58c23eb24,e1c4ba79-0008-4897-85c1-5460d956377f,393228.0,Short Term,683.0,1320690.0,4 years,Rent,Debt Consolidation,25643.54,15.3,,14.0,0.0,146338.0,382470.0,0.0,0.0,David Watson,325-339-2933
dfa94735-8756-45f8-be1c-4ef12f9397ce,644a28a7-53ca-4171-8c57-c440c59da809,125422.0,Short Term,735.0,928511.0,7 years,Home Mortgage,Debt Consolidation,14546.59,15.9,55.0,17.0,0.0,73549.0,197120.0,0.0,0.0,Eileen Lyons,875-550-7058
93b90b03-2616-48d6-8ddb-fb484d881d98,6f7989a1-c491-4857-b403-425dc4866a55,99999999.0,Long Term,707.0,2012803.0,,Home Mortgage,Debt Consolidation,53339.46,17.0,,13.0,0.0,953857.0,1434378.0,0.0,0.0,Sean Stephens,130-163-8870
8ff2d033-21ae-442e-98fe-df70d8340875,c13da452-5558-4450-bdc7-2c45868bb0e9,389224.0,Short Term,,,5 years,Rent,Debt Consolidation,17268.34,12.1,,6.0,0.0,339226.0,458348.0,0.0,0.0,George Taylor,528-509-1361
9d892d0d-5b6e-4cbb-8bcb-348e1a64cc79,c9047ab7-59ee-4fe8-9738-c054487823d9,431640.0,Short Term,722.0,2329875.0,4 years,Home Mortgage,Home Improvements,21551.32,22.6,55.0,12.0,0.0,238621.0,325820.0,0.0,0.0,William Miller,408-306-4003
f0ab9acc-c8c6-48ad-b91b-555530cdbba3,0be4677d-6b16-43f3-b5aa-a68130372298,75064.0,Short Term,697.0,375858.0,3 years,Rent,Debt Consolidation,9333.94,11.7,37.0,2.0,0.0,19950.0,54384.0,0.0,0.0,Caitlin Roberts,889-949-9047
a44e0215-3183-4296-a3b2-79f2ee3fc58b,bb88fb8d-cd97-4866-b099-09d888054a97,80938.0,Long Term,695.0,431034.0,1 year,Rent,Other,7708.3,11.4,,6.0,0.0,89547.0,148324.0,0.0,0.0,Robert Ray,985-698-6228
0bf9cfd3-d64b-446d-9a21-02455e00e823,0a58217f-f0b4-4165-9c27-e16eda680664,298298.0,Long Term,701.0,1217843.0,10+ years,Home Mortgage,Debt Consolidation,11467.83,13.4,17.0,7.0,0.0,75316.0,192940.0,0.0,0.0,Elaine Abbott,703-685-5421
64a2901e-440b-45db-afc6-ef26192f3445,92942afa-d861-4ccb-ab49-f76e1c54a94e,295966.0,Long Term,,,5 years,Rent,Debt Consolidation,15682.22,18.6,36.0,8.0,0.0,62814.0,246576.0,0.0,0.0,Robert Walker,208-572-7794
a0c5de8b-543e-4b5e-9d41-53239196ab90,e4e3f010-e951-4b4d-8958-48d1aad00878,108064.0,Short Term,731.0,597303.0,3 years,Rent,Debt Consolidation,5475.23,12.8,20.0,15.0,1.0,32110.0,97328.0,0.0,1.0,Matthew Jennings,773-121-9983
cbc7488c-f536-41eb-b248-1977abb00d8d,81cd52d5-bdf9-43ff-b86b-b56dda31b388,256982.0,Short Term,,,8 years,Home Mortgage,Debt Consolidation,15095.88,19.8,,11.0,0.0,338732.0,1431430.0,0.0,0.0,Amanda Holloway,142-897-3048
350f8d58-46e3-4755-9770-9aeafc865975,b8ec6859-7278-43bb-9172-0c9030f90b16,216722.0,Short Term,710.0,580222.0,1 year,Rent,Debt Consolidation,14070.45,19.1,15.0,11.0,0.0,56544.0,382888.0,0.0,0.0,Sheila Nelson,369-574-8452
13ba0f3a-fdc5-4450-96c8-148605eb3650,41cde585-9a0e-40a4-846e-2cc4bf632c39,427790.0,Long Term,,,,Own Home,Debt Consolidation,17395.26,26.5,6.0,22.0,0.0,2660095.0,11536008.0,0.0,0.0,Ms. Jessica Barry DDS,358-749-7859
0db1e80a-9ad6-4fe8-a477-834adb949c77,881e9e73-9848-412e-a6f7-e7b557a8d261,354860.0,Short Term,7350.0,1436552.0,10+ years,Home Mortgage,Debt Consolidation,36512.11,16.3,,19.0,0.0,2092280.0,4017640.0,0.0,0.0,Christian Reid,545-135-7969
3df2de5c-2eb9-489c-8272-931e92168d49,0f597778-73ad-48cd-86bd-8f3247908174,354882.0,Short Term,732.0,948214.0,6 years,Home Mortgage,Debt Consolidation,18727.35,8.5,51.0,9.0,0.0,0.0,0.0,0.0,0.0,Patricia Anderson,630-943-7844
3e698954-5597-4ab9-bc4b-134620e0dd1b,ec2b37e1-3f28-4400-a932-010e28f37cef,475244.0,Short Term,736.0,1772339.0,8 years,Home Mortgage,Debt Consolidation,34412.61,19.2,,22.0,0.0,537852.0,777524.0,0.0,0.0,Joshua Weber,785-995-6456
54f66553-d57d-4726-9a60-87c0d58921ae,f1671067-da46-4090-ad7a-78abe7f75b78,140976.0,Short Term,707.0,1311114.0,4 years,Rent,Debt Consolidation,12674.14,8.4,14.0,12.0,0.0,150936.0,232078.0,0.0,0.0,Edward Williams,737-203-8686
5692a0fd-f3f6-4fe2-916d-ac3c73fadeb3,5914fa0d-3a07-496c-bcde-48de6d04124a,110924.0,Short Term,701.0,728061.0,10+ years,Rent,Medical Bills,4538.34,28.9,42.0,9.0,1.0,97071.0,226138.0,1.0,0.0,Angela Hines,927-401-3079
dccfdd5b-5556-47e2-a3f4-ee3303280a5c,72e0e902-a5e0-49c6-824c-81da55aa6fbb,112222.0,Short Term,732.0,1259947.0,10+ years,Home Mortgage,Debt Consolidation,24988.99,15.4,,19.0,0.0,725135.0,1367476.0,0.0,0.0,Nicole Stout,341-899-3417
b2103475-bde1-4346-8fca-469eb4bbb06b,19a99c3c-cabf-4dd4-b0b9-b8fb84126314,179300.0,Short Term,706.0,1025924.0,10+ years,Rent,other,7395.18,17.9,,10.0,0.0,177004.0,513656.0,0.0,0.0,Richard Rowland,437-499-4667
fee689ce-e931-412f-8074-cca0c074b380,cd28c9e7-a649-46a9-877c-8ef4e476bfc4,270160.0,Short Term,709.0,1555416.0,2 years,Rent,Debt Consolidation,12598.9,21.2,12.0,5.0,0.0,239229.0,352418.0,0.0,0.0,Christopher Mora,392-456-6623
